"longitude","latitude","attack_type","location_description","nearest_country","eez_country","shore_distance","shore_longitude","shore_latitude","attack_description","vessel_name","vessel_type","vessel_status","data_source"
98.7,3.78333333333333,"Boarded","Berth No.112/113, Belawan Port","IDN","IDN",2.55018234674884,98.710622592,3.80377838700008,"03.05.2015: 1500 LT : Posn: 03:47N -098:42E, Berth No. 112/113, Belawan Port, Indonesia.
Three robbers armed with knives boarded a berthed bulk carrier. Duty crew on patrol noticed the robbers, raised the alarm and crew mustered. The robbers threatened the crew when approached and then escaped with stolen ship’s stores. All crew safe. Robbers took both the watchmen as hostage, tied them up and escaped with ship’s stores.",NA,"Bulk Carrier","Berthed","imb"
103.71666666667,1.0833333333333,"Boarded","Around 1.2nm South of Pulau Takong Kecil","IDN","IDN",16.2459604498187,103.8388778,1.00299713700008,"04.05.2015: 0350 LT: Posn: 01:05N - 103:43E, Around 1.2nm South of Pulau Takong Kecil, Indonesia.
Four robbers boarded a bulk carrier underway. Duty crew spotted the robbers and informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed.",NA,"Bulk Carrier",NA,"imb"
103.616666666667,1.05166666666667,"Attempted","Around 5.3nm SSW of Pulau Nipah","IDN","IDN",19.7757352509524,103.444834832,1.00617096600007,"05.05.2015: 0445 LT: Posn: 01:03.6N - 103:37.2E, Around 5.3nm SSW of Pulau Nipah, Indonesia.
While underway, a skiff increased speed and came alongside a bulk carrier. Alert crew spotted the skiff and informed bridge. Master raised alarm, announced on PA and alerted the crew. Two robbers with the help of a hook climbed up to the ship's rails but retreated when they saw the crew alertness. Singapore VTIS informed.",NA,"Bulk Carrier",NA,"imb"
103.65,1.03333333333333,"Attempted","5.6nm South of Pulau Nipah","IDN","IDN",18.6106228604884,103.743418816,0.893744208000044,"08.05.2015: 0355 LT: Posn: 01:02N - 103:39E, 5.6nm South of Pulau Nipah, Indonesia.
Four robbers in an unlit boat approached a tanker underway from the stern. They were spotted by the alert crew who raised the alarm. Noticing the alerted crew the robbers moved away.",NA,"LPG Tanker",NA,"imb"
103.666451280385,1.06691373743839,"Boarded","Around 3.8nm SW of Pulau Takong Kecil","IDN","IDN",20.4513357544695,103.8388778,1.00299713700008,"09.05.2015: 0300 LT: Posn: 01:04N – 103:40E, Around 3.8nm SW of Pulau Takong Kecil, Indonesia.
Duty oiler onboard a bulk carrier underway spotted four robbers armed with long knives in the engine room. He immediately retreated and informed the Master who in turn raised the alarm and crew mustered. Upon hearing the alarm, the robbers escaped without stealing anything. VTIS Singapore informed. A search was carried out throughout the ship and found that the padlock to the funnel door was broken and the door was open. At 0706 LT, the Singapore Coast Guard boarded the ship for investigation.",NA,"Bulk Carrier",NA,"imb"
101.466666666667,1.7,"Boarded","Dumai Tanker Anchorage","IDN","IDN",3.88902439650581,101.494476759,1.67869700700004,"10.05.2015: 0415 LT: Posn: 01:42N - 101:28E, Dumai Tanker Anchorage, Indonesia.
During watch changeover, the deck watch keeper onboard an anchored chemical tanker noticed two robbers trying to gain access into the engine room by opening the butterfly nuts of the skylight. OOW informed and alarm raised. Seeing the alerted crew the robbers jumped overboard and escaped. A search was carried out and ship's in the vicinity informed.​",NA,"Chemical Tanker","Anchored","imb"
104.04472222222,1.2569444444444,"Boarded","3.5 Nm North of Batam Island, Singapore Straits","IDN","IDN",7.78800788616233,104.030935092,1.18789297100005,"16.05.2015: 2140 LT: Posn : 01:15.25N-104:02.41E: Singapore Straits.  
Two robbers from a small boat boarded a barge being towed by a tug. Master alerted all crew, raised alarm and informed authorities. The tug was manoeuvred towards the barge and the robbers warned on public address system to leave. On seeing the tug and alert crew, the robbers escaped. Upon arrival at the next port ship properties were found stolen.",NA,"Tug and Barge",NA,"imb"
103.6,1.08333333333333,"Boarded","Around 4nm SW of Pulau Nipah","IDN","IDN",19.124643680343,103.443125847,1.01276276200008,"18.05.2015: 0630 LT: Posn: 01:05N – 103:36E, Around 4nm SW of Pulau Nipah, Indonesia.
Duty oiler on routine rounds onboard a tanker underway noticed four robbers in the steering room. He immediately informed the first engineer who raised the alarm. Master notified VTIS Singapore. Bridge look out saw the four robbers escaping in their boat. Upon investigation, it was found that the robbers gained access to the engine room via the hatch cover of the CO2 bottle room and later escaped through the steering room with ship’s property and generator spares.",NA,"Crude Tanker",NA,"imb"
101.483333333333,1.71666666666667,"Boarded","Dumai Inner Anchorage","IDN","IDN",2.36967345065088,101.490733269,1.73676178600005,"20.05.2015: 0630 LT: Posn: 01:43N - 101:29E, Dumai Inner Anchorage, Indonesia.
Robbers boarded an anchored product tanker unnoticed. They broke the padlock of the aft E/R casing door but nothing was reported stolen. The Master informed the CSO of the security breach.",NA,"Product Tanker","Anchored","imb"
106.9,-6.03333333333333,"Boarded","Jakarta Tanker Anchorage","IDN","IDN",10.313866745992,106.837738477,-6.10271575299993,"21.05.2016: 0130 LT: Posn: 06:02.5S - 106:54.0E, Jakarta Tanker Anchorage, Indonesia.
Robbers boarded an anchored product tanker, stole ship’s properties and escaped unnoticed. After berthing, the theft was discovered by the third mate during routine rounds. Additional checks reveals that the robbery probably took place between 0100 LT to 0330 LT during heavy rain.",NA,"Product Tanker","Berthed","imb"
103.7,1.0666666666667,"Boarded","Around 2.5nm SSW of Pulau Takong Kecil","IDN","IDN",16.9850832432228,103.8388778,1.00299713700008,"22.05.2015: 0315 LT: Posn: 01:04N – 103:42E, Around 2.5nm SSW of Pulau Takong Kecil, Indonesia.
Two robbers boarded a bulk carrier underway. Duty crew noticed the robbers and raised the alarm, crew mustered and switched on all the deck lights. Upon hearing the alarm and seeing the crew alertness, the robbers escaped without stealing anything. VTIS Singapore informed.",NA,"Bulk Carrier",NA,"imb"
103.65,1.03472222222222,"Boarded","Around 5.3nm South of Pulau Nipah","IDN","IDN",18.7381886719317,103.743418816,0.893744208000044,"23.05.2015: 0330 LT: Posn: 01:02.5N – 103:39.0E, Around 5.3nm South of Pulau Nipah, Indonesia.
Four robbers boarded a container ship underway. Crew spotted them near the aft deck and alerted the other crew members. Seeing alerted crew the robbers escaped in their speed boat. A search was carried out. Nothing stolen.",NA,"Container",NA,"imb"
103.41666666667,1.1855555555556,"Boarded","Around 2.5nm NE of Pulau Karimun Kecil","IDN","IDN",6.80366546073506,103.389821811,1.13027578300006,"08.06.2015: 0410 LT: Posn: 01:11.8N - 103:25.1E, Around 2.5nm NE of Pulau Karimun Kecil, Indonesia.
Three robbers boarded a product tanker underway. Alert crew noticed the robbers near the steering gear room and raised the alarm resulting in the robbers escaping without stealing anything.",NA,"Product Tanker",NA,"imb"
98.901388888889,4.0011111111111,"Boarded","Belawan Anchorage","IDN","IDN",26.3141401282318,98.7002687980001,3.87530434500007,"12.06.2015: 0240 LT: Posn: 04:00N - 098:54E, Belawan Anchorage, Indonesia.  
Duty officer onboard an anchored wood chips carrier noticed an unlit boat approaching the ship. He informed the duty crew on deck watch who reported that around 5-7 robbers had boarded the vessel. The robbers threatened the crew with long knives. Alarm raised and crew mustered. The robbers escaped with stolen ship’s properties.",NA,"Wood Chips Carrier","Anchored","imb"
105,1.5833333333333,"Boarded","Around 35nm NE of Pulau Bintan","IDN","IDN",61.0575539994813,104.586924675,1.21991608300004,"13.06.2015: 2000 LT: Posn: 01:35N - 105:00E, Around 35nm NE of Pulau Bintan, Indonesia.
Five pirates armed with guns and knives boarded a tug towing a barge unnoticed. The pirates stole crew’s and ship’s properties and damaged the ship’s communication equipment before escaping. Master was able to send a distress message to a nearby vessel. All crew safe.",NA,"Tug and Barge",NA,"imb"
103.586111111111,1.06666666666667,"Boarded","4.5nm SW of Pulau Nipah","IDN","IDN",16.9939967944369,103.443125847,1.01276276200008,"17.06.2015: 0500 LT: Posn: 01:04N – 103:34E, 4.5nm SW of Pulau Nipah, Indonesia.
Five robbers armed with knives boarded a tanker approaching the Eastern anchorage area. They stole ship’s properties and escaped. Alarm sounded, crew mustered and a search of the accommodation and engine room carried out. Local authorities boarded the vessel after it had anchored.",NA,"Crude Tanker","Anchored","imb"
103.6,1.0666666666667,"Boarded","Around 5.6nm SW of Pulau Nipah","IDN","IDN",18.4496152425544,103.443125847,1.01276276200008,"17.06.2015: 0412 LT: Posn: 01:04N - 103:36E, around 5.6nm SW of Pulau Nipa, Indonesia.
Five robbers boarded a LPG tanker underway. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed.",NA,"LPG Tanker",NA,"imb"
103.73333333333,1.1,"Boarded","Around 0.85nm East of Pulau Takong Kecil","IDN","IDN",15.7151719284072,103.844737175,1.01268138200004,"17.06.2015: 0230 LT: Posn: 01:06N – 103:44E, Around 0.85nm East of Pulau Takong Kecil, Indonesia.
Three robbers armed with long knives boarded a bulk carrier underway. Duty oiler sighted the robbers in the steering gear room and raised the alarm. Master activated SSAS and informed VTIS Singapore. The robbers escaped upon hearing the alarm. Crew mustered and a search was carried out. Ship’s engine spares were reported stolen. Traces of wet footprints were also found on the quarter deck. Coast Guard sent a patrol boat to escort the ship.",NA,"Bulk Carrier",NA,"imb"
103.5,1.1166666666667,"Boarded","Around 5.4nm ESE of Pulau Karimun Kecil","IDN","IDN",11.0696638605101,103.42839603,1.04718659100007,"18.06.2015: 0545 LT: Posn: 01:07N – 103:30E, Around 5.4nm ESE of Pulau Karimun Kecil, Indonesia.
Duty crew onboard a bulk carrier underway noticed one robber on the poop deck and another robber attempting to climb onboard. He informed bridge. The Master raised the alarm, switched on all deck lights, activated SSAS, informed VTIS Singapore and crew mustered in the citadel. Hearing the alarm and seeing the crew alertness, the robbers escaped in their boat. A search was carried out. Nothing stolen.",NA,"Bulk Carrier",NA,"imb"
98.7666666666667,3.91666666666667,"Boarded","Belawan Anchorage","IDN","IDN",8.67765826830572,98.7002687980001,3.87530434500007,"19.06.2015: 0250 LT: Posn: 03:55N - 098:46E, Belawan Anchorage, Indonesia.
Duty crew on board an anchored bulk carrier noticed seven robbers armed with knives boarding the vessel from two motorboats. He informed the Duty Officer who raised the alarm and mustered the crew. Seeing the crew alertness, the robbers escaped empty handed. All crew safe.",NA,"Bulk Carrier","Anchored","imb"
103.56666666667,1.0833333333333,"Boarded","Around 5.8nm SW of Pulau Nipah","IDN","IDN",15.7102870080305,103.431407097,1.04271067900004,"22.06.2015: 0310 LT: Posn: 01:05.0N – 103:34.8E, Around 5.8nm SW of Pulau Nipah, Indonesia.
Five masked robbers boarded a bulk carrier underway using a hook attached with a rope. They broke open the padlock of the fire locker and stole ship’s properties. Duty crew sighted the robbers, raised the alarm and crew mustered. Hearing the alarm and seeing the alerted crew, the robbers escaped in their wooden boat. VTIS Singapore informed.",NA,"Bulk Carrier",NA,"imb"
117.66666666667,-0.3,"Boarded","Muara Berau Anchorage, Samarinda","IDN","IDN",13.7422318521106,117.630137566,-0.418715101999908,"24.06.2015: 0335 LT: Posn: 00:18S – 117:40E, Muara Berau Anchorage, Samarinda, Indonesia.
Two robbers armed with long knives boarded a bulk carrier during cargo operations. They boarded the vessel via the anchor chain and forcing their way thru the hawse pipe cover. They took hostage the duty AB, tied him up and stole his personal belongings. The robbers then entered the forward store and stole ship's properties. The incident was noticed by another duty AB who raised the alarm. Seeing the alerted crew the robbers escaped in their boat.",NA,"Bulk Carrier",NA,"imb"
103.66666666667,1.05,"Boarded","Around 5.3nm South of Pulau Nipah","IDN","IDN",19.2744846924652,103.743418816,0.893744208000044,"24.06.2015: 0315 LT: Posn: 01:03N - 103:40E, Around 5.3nm South of Pulau Nipah, Indonesia.
Five robbers boarded a bulk carrier underway. Duty Engineer immediately informed the Master who raised the alarm and switched on all deck lights. Crew mustered. Upon hearing the alarm and seeing the crew alertness, the robbers escaped. A search was carried out. Nothing stolen. Incident reported to VTIS Singapore.",NA,"Bulk Carrier",NA,"imb"
103.052378370501,1.04227408215181,"Boarded","Around 1nm NE of Pulau Rangsang","IDN","IDN",1.71734957235633,103.037119988,1.04458242400005,"24.06.2015: 0430 LT: Posn: 01:02.5N – 103:02.8E, Around 1nm NE of Pulau Rangsang, Indonesia.
Four robbers armed with long knives in a small speed boat boarded a bulk carrier underway. They entered the engine room by breaking the padlock securing the door to the engine room. Duty oiler, on routine rounds noticed footprints on the deck outside the workshop. The robbers confronted the oiler, took him hostage and tied him up. As the robbers continued to steal the engine room spares the oiler managed to escape and raised the alarm. Crew mustered. Hearing the alarm and seeing the crew alertness, the robbers escaped. A search was carried out. Incident reported to coast guard. On arrival at Singapore anchorage, the coast guard boarded the ship for investigation.",NA,"Bulk Carrier",NA,"imb"
103.73333333333,1.1,"Boarded","Around 1nm ESE of Pulau Takong Kecil","IDN","IDN",15.7151719284072,103.844737175,1.01268138200004,"26.06.2015: 0150 LT: Posn: 01:06N – 103: 44E, Around 1nm ESE of Pulau Takong Kecil, Indonesia.
While underway robbers armed with long knives boarded a bulk carrier from the stern. As they broke the padlock to the engine room entrance, alarm was raised and the robbers escaped without stealing anything.",NA,"Bulk Carrier",NA,"imb"
103.41666666667,1.1841666666667,"Boarded","Around 2.5nm NE of Pulau Karimun Kecil","IDN","IDN",6.66603123797451,103.389821811,1.13027578300006,"26.06.2015: 0300 LT: Posn: 01:11.3N - 103:25.5E, Around 2.5nm NE of Pulau Karimun Kecil, Indonesia.
Robbers boarded a tanker underway, stole ship’s properties and escaped. The incident was discovered later in the day.",NA,"Crude Tanker",NA,"imb"
103.53333333333,1.1,"Boarded","Around 7nm SW of Pulau Nipah","IDN","IDN",12.9932510449149,103.431407097,1.04271067900004,"28.06.2015: 0400 LT: Posn: 01:06N - 103:32E, Around 7nm SW of Pulau Nipah, Indonesia.   
Eight robbers armed with knives boarded a tanker underway. Alarm raised, SSAS activated and non-essential crew mustered in the citadel. The robbers escaped with stolen engine spares.",NA,"Crude Tanker",NA,"imb"
98.716299533844,3.79485488183348,"Boarded","Belawan International Container Terminal","IDN","IDN",1.17102823762876,98.710622592,3.80377838700008,"04.07.2015: 0738 LT: Posn: Belawan International Container Terminal, Indonesia.
Three robbers in a wooden boat approached a berthed container ship. Duty watchman noticed two robbers boarded the ship at the forward deck and he shouted at the robbers and alerted the crew. Seeing the alerted crew the robbers aborted and moved away without stealing anything.",NA,"Container","Berthed","imb"
101.4675,0,"Boarded","Between 19.07.2015 to 29.07.2015, While enroute from EOPL to Off Mangkai Island via Dumai Port, Indonesia","IDN","IDN",110.59889122588,102.430430535,0.246323960000041,"Between 19.07.2015 to 29.07.2015: While enroute from EOPL to Off Mangkai Island via Dumai Port, Indonesia.
Robbers boarded a tanker unnoticed and entered engine room and stole ship’s spares and escaped. The theft was only discovered while the vessel was in the vicinity of Mangkai Island, Off Anambas Island. Master reported the incident to the Owners.",NA,"Crude Tanker",NA,"imb"
